precinct,party_detailed,votes,county_name,county_fips,candidate
0442 MUSTANG,GREEN,32,MARICOPA,4013,ANGELA GREEN
0442 MUSTANG,REPUBLICAN,1655,MARICOPA,4013,MARTHA MCSALLY
0443 MYSTIC,DEMOCRAT,1303,MARICOPA,4013,KYRSTEN SINEMA
0443 MYSTIC,GREEN,60,MARICOPA,4013,ANGELA GREEN
0443 MYSTIC,REPUBLICAN,1264,MARICOPA,4013,MARTHA MCSALLY
0444 NEW RIVER,DEMOCRAT,855,MARICOPA,4013,KYRSTEN SINEMA
0444 NEW RIVER,GREEN,63,MARICOPA,4013,ANGELA GREEN
0444 NEW RIVER,REPUBLICAN,2036,MARICOPA,4013,MARTHA MCSALLY
0445 NICOLET,DEMOCRAT,830,MARICOPA,4013,KYRSTEN SINEMA
0445 NICOLET,GREEN,46,MARICOPA,4013,ANGELA GREEN
0445 NICOLET,REPUBLICAN,486,MARICOPA,4013,MARTHA MCSALLY
0446 NIGHTINGALE,DEMOCRAT,995,MARICOPA,4013,KYRSTEN SINEMA
0446 NIGHTINGALE,GREEN,30,MARICOPA,4013,ANGELA GREEN
0446 NIGHTINGALE,REPUBLICAN,1037,MARICOPA,4013,MARTHA MCSALLY
0447 NORTERRA,DEMOCRAT,1935,MARICOPA,4013,KYRSTEN SINEMA
0447 NORTERRA,GREEN,59,MARICOPA,4013,ANGELA GREEN
046,REPUBLICAN,497,PIMA,4019,MARTHA MCSALLY
0447 NORTERRA,REPUBLICAN,2469,MARICOPA,4013,MARTHA MCSALLY
0448 NORTH HIGH,DEMOCRAT,1540,MARICOPA,4013,KYRSTEN SINEMA
0448 NORTH HIGH,GREEN,44,MARICOPA,4013,ANGELA GREEN
0448 NORTH HIGH,REPUBLICAN,362,MARICOPA,4013,MARTHA MCSALLY
0449 NORTON,DEMOCRAT,226,MARICOPA,4013,KYRSTEN SINEMA
0449 NORTON,GREEN,2,MARICOPA,4013,ANGELA GREEN
0449 NORTON,REPUBLICAN,128,MARICOPA,4013,MARTHA MCSALLY
045,DEMOCRAT,1108,PIMA,4019,KYRSTEN SINEMA
045,GREEN,23,PIMA,4019,ANGELA GREEN
045,REPUBLICAN,107,PIMA,4019,MARTHA MCSALLY
0450 OAK PARK,DEMOCRAT,326,MARICOPA,4013,KYRSTEN SINEMA
0450 OAK PARK,GREEN,31,MARICOPA,4013,ANGELA GREEN
0450 OAK PARK,REPUBLICAN,124,MARICOPA,4013,MARTHA MCSALLY
0451 OAKGROVE,DEMOCRAT,745,MARICOPA,4013,KYRSTEN SINEMA
0451 OAKGROVE,GREEN,23,MARICOPA,4013,ANGELA GREEN
0451 OAKGROVE,REPUBLICAN,460,MARICOPA,4013,MARTHA MCSALLY
0452 OAKHURST,DEMOCRAT,342,MARICOPA,4013,KYRSTEN SINEMA
0452 OAKHURST,GREEN,11,MARICOPA,4013,ANGELA GREEN
0452 OAKHURST,REPUBLICAN,422,MARICOPA,4013,MARTHA MCSALLY
0453 OAKTREE,DEMOCRAT,1719,MARICOPA,4013,KYRSTEN SINEMA
0453 OAKTREE,GREEN,39,MARICOPA,4013,ANGELA GREEN
0453 OAKTREE,REPUBLICAN,1236,MARICOPA,4013,MARTHA MCSALLY
0454 OAKWOOD COUNTRY CLUB,DEMOCRAT,1517,MARICOPA,4013,KYRSTEN SINEMA
0454 OAKWOOD COUNTRY CLUB,GREEN,39,MARICOPA,4013,ANGELA GREEN
0454 OAKWOOD COUNTRY CLUB,REPUBLICAN,2515,MARICOPA,4013,MARTHA MCSALLY
0455 OASIS,DEMOCRAT,1745,MARICOPA,4013,KYRSTEN SINEMA
0455 OASIS,GREEN,90,MARICOPA,4013,ANGELA GREEN
0455 OASIS,REPUBLICAN,2535,MARICOPA,4013,MARTHA MCSALLY
0456 OCOTILLO,DEMOCRAT,549,MARICOPA,4013,KYRSTEN SINEMA
0456 OCOTILLO,GREEN,36,MARICOPA,4013,ANGELA GREEN
0456 OCOTILLO,REPUBLICAN,229,MARICOPA,4013,MARTHA MCSALLY
0457 OLD WEST,DEMOCRAT,895,MARICOPA,4013,KYRSTEN SINEMA
0457 OLD WEST,GREEN,80,MARICOPA,4013,ANGELA GREEN
0457 OLD WEST,REPUBLICAN,792,MARICOPA,4013,MARTHA MCSALLY
0458 OLIVE,DEMOCRAT,817,MARICOPA,4013,KYRSTEN SINEMA
0458 OLIVE,GREEN,50,MARICOPA,4013,ANGELA GREEN
0458 OLIVE,REPUBLICAN,1056,MARICOPA,4013,MARTHA MCSALLY
0459 OLNEY,DEMOCRAT,1101,MARICOPA,4013,KYRSTEN SINEMA
0459 OLNEY,GREEN,34,MARICOPA,4013,ANGELA GREEN
0459 OLNEY,REPUBLICAN,535,MARICOPA,4013,MARTHA MCSALLY
046,DEMOCRAT,298,PIMA,4019,KYRSTEN SINEMA
046,GREEN,9,PIMA,4019,ANGELA GREEN
0460 ONYX,DEMOCRAT,1040,MARICOPA,4013,KYRSTEN SINEMA
0460 ONYX,GREEN,24,MARICOPA,4013,ANGELA GREEN
0460 ONYX,REPUBLICAN,716,MARICOPA,4013,MARTHA MCSALLY
0461 OPTIMIST,DEMOCRAT,1637,MARICOPA,4013,KYRSTEN SINEMA
0461 OPTIMIST,GREEN,53,MARICOPA,4013,ANGELA GREEN
0461 OPTIMIST,REPUBLICAN,911,MARICOPA,4013,MARTHA MCSALLY
0462 ORANGE TREE,DEMOCRAT,435,MARICOPA,4013,KYRSTEN SINEMA
0462 ORANGE TREE,GREEN,7,MARICOPA,4013,ANGELA GREEN
0462 ORANGE TREE,REPUBLICAN,570,MARICOPA,4013,MARTHA MCSALLY
0463 ORANGEWOOD,DEMOCRAT,887,MARICOPA,4013,KYRSTEN SINEMA
0463 ORANGEWOOD,GREEN,24,MARICOPA,4013,ANGELA GREEN
0463 ORANGEWOOD,REPUBLICAN,428,MARICOPA,4013,MARTHA MCSALLY
0464 ORANGEWOOD FARMS,DEMOCRAT,1468,MARICOPA,4013,KYRSTEN SINEMA
0464 ORANGEWOOD FARMS,GREEN,83,MARICOPA,4013,ANGELA GREEN
0464 ORANGEWOOD FARMS,REPUBLICAN,1570,MARICOPA,4013,MARTHA MCSALLY
0465 ORME,DEMOCRAT,1421,MARICOPA,4013,KYRSTEN SINEMA
0465 ORME,GREEN,80,MARICOPA,4013,ANGELA GREEN
0465 ORME,REPUBLICAN,702,MARICOPA,4013,MARTHA MCSALLY
0466 OSUNA PARK,DEMOCRAT,1102,MARICOPA,4013,KYRSTEN SINEMA
0466 OSUNA PARK,GREEN,73,MARICOPA,4013,ANGELA GREEN
0466 OSUNA PARK,REPUBLICAN,768,MARICOPA,4013,MARTHA MCSALLY
0467 OVAL,DEMOCRAT,616,MARICOPA,4013,KYRSTEN SINEMA
0467 OVAL,GREEN,21,MARICOPA,4013,ANGELA GREEN
0467 OVAL,REPUBLICAN,810,MARICOPA,4013,MARTHA MCSALLY
0468 PAINTED MOUNTAIN,DEMOCRAT,654,MARICOPA,4013,KYRSTEN SINEMA
0468 PAINTED MOUNTAIN,GREEN,41,MARICOPA,4013,ANGELA GREEN
0468 PAINTED MOUNTAIN,REPUBLICAN,1031,MARICOPA,4013,MARTHA MCSALLY
0469 PAIUTE,DEMOCRAT,1408,MARICOPA,4013,KYRSTEN SINEMA
0469 PAIUTE,GREEN,56,MARICOPA,4013,ANGELA GREEN
0469 PAIUTE,REPUBLICAN,737,MARICOPA,4013,MARTHA MCSALLY
047,DEMOCRAT,1178,PIMA,4019,KYRSTEN SINEMA
047,GREEN,61,PIMA,4019,ANGELA GREEN
047,REPUBLICAN,198,PIMA,4019,MARTHA MCSALLY
0470 PALISADES,DEMOCRAT,879,MARICOPA,4013,KYRSTEN SINEMA
0470 PALISADES,GREEN,26,MARICOPA,4013,ANGELA GREEN
0470 PALISADES,REPUBLICAN,1379,MARICOPA,4013,MARTHA MCSALLY
0471 PALM GARDENS,DEMOCRAT,100,MARICOPA,4013,KYRSTEN SINEMA
0471 PALM GARDENS,GREEN,12,MARICOPA,4013,ANGELA GREEN
0471 PALM GARDENS,REPUBLICAN,94,MARICOPA,4013,MARTHA MCSALLY
0472 PALM VALLEY,DEMOCRAT,750,MARICOPA,4013,KYRSTEN SINEMA
0472 PALM VALLEY,GREEN,29,MARICOPA,4013,ANGELA GREEN
0472 PALM VALLEY,REPUBLICAN,798,MARICOPA,4013,MARTHA MCSALLY
0473 PALMAIRE,DEMOCRAT,600,MARICOPA,4013,KYRSTEN SINEMA
0473 PALMAIRE,GREEN,12,MARICOPA,4013,ANGELA GREEN
0473 PALMAIRE,REPUBLICAN,354,MARICOPA,4013,MARTHA MCSALLY
0474 PALMBROOK,DEMOCRAT,1355,MARICOPA,4013,KYRSTEN SINEMA
0474 PALMBROOK,GREEN,67,MARICOPA,4013,ANGELA GREEN
0474 PALMBROOK,REPUBLICAN,893,MARICOPA,4013,MARTHA MCSALLY
0475 PALMDALE,DEMOCRAT,874,MARICOPA,4013,KYRSTEN SINEMA
0475 PALMDALE,GREEN,46,MARICOPA,4013,ANGELA GREEN
0475 PALMDALE,REPUBLICAN,168,MARICOPA,4013,MARTHA MCSALLY
0476 PALMER,DEMOCRAT,1420,MARICOPA,4013,KYRSTEN SINEMA
0476 PALMER,GREEN,47,MARICOPA,4013,ANGELA GREEN
0476 PALMER,REPUBLICAN,587,MARICOPA,4013,MARTHA MCSALLY
0477 PALO BLANCO,DEMOCRAT,928,MARICOPA,4013,KYRSTEN SINEMA
0477 PALO BLANCO,GREEN,48,MARICOPA,4013,ANGELA GREEN
0477 PALO BLANCO,REPUBLICAN,1096,MARICOPA,4013,MARTHA MCSALLY
0478 PALO CRISTI,DEMOCRAT,743,MARICOPA,4013,KYRSTEN SINEMA
0478 PALO CRISTI,GREEN,10,MARICOPA,4013,ANGELA GREEN
0478 PALO CRISTI,REPUBLICAN,1067,MARICOPA,4013,MARTHA MCSALLY
0479 PALO VERDE,DEMOCRAT,1639,MARICOPA,4013,KYRSTEN SINEMA
0479 PALO VERDE,GREEN,98,MARICOPA,4013,ANGELA GREEN
0479 PALO VERDE,REPUBLICAN,1295,MARICOPA,4013,MARTHA MCSALLY
048,DEMOCRAT,771,PIMA,4019,KYRSTEN SINEMA
048,GREEN,44,PIMA,4019,ANGELA GREEN
048,REPUBLICAN,308,PIMA,4019,MARTHA MCSALLY
0480 PALOMINO,DEMOCRAT,1210,MARICOPA,4013,KYRSTEN SINEMA
0480 PALOMINO,GREEN,80,MARICOPA,4013,ANGELA GREEN
0480 PALOMINO,REPUBLICAN,780,MARICOPA,4013,MARTHA MCSALLY
0481 PAPAGO PARK,DEMOCRAT,718,MARICOPA,4013,KYRSTEN SINEMA
0481 PAPAGO PARK,GREEN,41,MARICOPA,4013,ANGELA GREEN
0481 PAPAGO PARK,REPUBLICAN,216,MARICOPA,4013,MARTHA MCSALLY
0482 PARADA,DEMOCRAT,1224,MARICOPA,4013,KYRSTEN SINEMA
0482 PARADA,GREEN,34,MARICOPA,4013,ANGELA GREEN
0482 PARADA,REPUBLICAN,257,MARICOPA,4013,MARTHA MCSALLY
0483 PARADISE,DEMOCRAT,311,MARICOPA,4013,KYRSTEN SINEMA
0483 PARADISE,GREEN,31,MARICOPA,4013,ANGELA GREEN
0483 PARADISE,REPUBLICAN,432,MARICOPA,4013,MARTHA MCSALLY
0484 PARADISE PARK,DEMOCRAT,736,MARICOPA,4013,KYRSTEN SINEMA
0484 PARADISE PARK,GREEN,44,MARICOPA,4013,ANGELA GREEN
0484 PARADISE PARK,REPUBLICAN,730,MARICOPA,4013,MARTHA MCSALLY
0485 PARK CENTRAL,DEMOCRAT,2570,MARICOPA,4013,KYRSTEN SINEMA
0485 PARK CENTRAL,GREEN,76,MARICOPA,4013,ANGELA GREEN
0485 PARK CENTRAL,REPUBLICAN,569,MARICOPA,4013,MARTHA MCSALLY
0486 PARK MEADOWS,DEMOCRAT,465,MARICOPA,4013,KYRSTEN SINEMA
0486 PARK MEADOWS,GREEN,10,MARICOPA,4013,ANGELA GREEN
0486 PARK MEADOWS,REPUBLICAN,609,MARICOPA,4013,MARTHA MCSALLY
0487 PARKRIDGE,DEMOCRAT,1244,MARICOPA,4013,KYRSTEN SINEMA
0487 PARKRIDGE,GREEN,62,MARICOPA,4013,ANGELA GREEN
0487 PARKRIDGE,REPUBLICAN,1658,MARICOPA,4013,MARTHA MCSALLY
0488 PARKWOOD,DEMOCRAT,787,MARICOPA,4013,KYRSTEN SINEMA
0488 PARKWOOD,GREEN,56,MARICOPA,4013,ANGELA GREEN
0488 PARKWOOD,REPUBLICAN,1338,MARICOPA,4013,MARTHA MCSALLY
0489 PEAK VIEW,DEMOCRAT,702,MARICOPA,4013,KYRSTEN SINEMA
0489 PEAK VIEW,GREEN,15,MARICOPA,4013,ANGELA GREEN
0489 PEAK VIEW,REPUBLICAN,1320,MARICOPA,4013,MARTHA MCSALLY
049,DEMOCRAT,401,PIMA,4019,KYRSTEN SINEMA
049,GREEN,26,PIMA,4019,ANGELA GREEN
049,REPUBLICAN,526,PIMA,4019,MARTHA MCSALLY
0490 PEBBLE CREEK,DEMOCRAT,2524,MARICOPA,4013,KYRSTEN SINEMA
0490 PEBBLE CREEK,GREEN,60,MARICOPA,4013,ANGELA GREEN
0490 PEBBLE CREEK,REPUBLICAN,3667,MARICOPA,4013,MARTHA MCSALLY
0491 PECK,DEMOCRAT,511,MARICOPA,4013,KYRSTEN SINEMA
0491 PECK,GREEN,33,MARICOPA,4013,ANGELA GREEN
0491 PECK,REPUBLICAN,151,MARICOPA,4013,MARTHA MCSALLY
0492 PECOS,DEMOCRAT,1967,MARICOPA,4013,KYRSTEN SINEMA
0492 PECOS,GREEN,58,MARICOPA,4013,ANGELA GREEN
0492 PECOS,REPUBLICAN,1589,MARICOPA,4013,MARTHA MCSALLY
0493 PEE-POSH,DEMOCRAT,106,MARICOPA,4013,KYRSTEN SINEMA
0493 PEE-POSH,GREEN,7,MARICOPA,4013,ANGELA GREEN
0493 PEE-POSH,REPUBLICAN,17,MARICOPA,4013,MARTHA MCSALLY
0494 PEGASUS,DEMOCRAT,609,MARICOPA,4013,KYRSTEN SINEMA
0494 PEGASUS,GREEN,33,MARICOPA,4013,ANGELA GREEN
0494 PEGASUS,REPUBLICAN,947,MARICOPA,4013,MARTHA MCSALLY
0495 PENA,DEMOCRAT,1001,MARICOPA,4013,KYRSTEN SINEMA
0495 PENA,GREEN,38,MARICOPA,4013,ANGELA GREEN
0495 PENA,REPUBLICAN,234,MARICOPA,4013,MARTHA MCSALLY
0496 PENNY LANE,DEMOCRAT,385,MARICOPA,4013,KYRSTEN SINEMA
0496 PENNY LANE,GREEN,24,MARICOPA,4013,ANGELA GREEN
0496 PENNY LANE,REPUBLICAN,185,MARICOPA,4013,MARTHA MCSALLY
0497 PEORIA HEIGHTS,DEMOCRAT,761,MARICOPA,4013,KYRSTEN SINEMA
0497 PEORIA HEIGHTS,GREEN,46,MARICOPA,4013,ANGELA GREEN
0497 PEORIA HEIGHTS,REPUBLICAN,487,MARICOPA,4013,MARTHA MCSALLY
051,DEMOCRAT,720,PIMA,4019,KYRSTEN SINEMA
0498 PEPPERWOOD,DEMOCRAT,1254,MARICOPA,4013,KYRSTEN SINEMA
0498 PEPPERWOOD,GREEN,63,MARICOPA,4013,ANGELA GREEN
0498 PEPPERWOOD,REPUBLICAN,431,MARICOPA,4013,MARTHA MCSALLY
0499 PERRY PARK,DEMOCRAT,890,MARICOPA,4013,KYRSTEN SINEMA
0499 PERRY PARK,GREEN,35,MARICOPA,4013,ANGELA GREEN
0499 PERRY PARK,REPUBLICAN,281,MARICOPA,4013,MARTHA MCSALLY
05 CEDAR VALLEY,DEMOCRAT,797,NAVAJO,4017,KYRSTEN SINEMA
05 CEDAR VALLEY,GREEN,44,NAVAJO,4017,ANGELA GREEN
05 CEDAR VALLEY,REPUBLICAN,126,NAVAJO,4017,MARTHA MCSALLY
050,DEMOCRAT,970,PIMA,4019,KYRSTEN SINEMA
050,GREEN,35,PIMA,4019,ANGELA GREEN
050,REPUBLICAN,161,PIMA,4019,MARTHA MCSALLY
0500 PHELPS,DEMOCRAT,613,MARICOPA,4013,KYRSTEN SINEMA
0500 PHELPS,GREEN,51,MARICOPA,4013,ANGELA GREEN
0500 PHELPS,REPUBLICAN,853,MARICOPA,4013,MARTHA MCSALLY
0501 PICADILLY,DEMOCRAT,948,MARICOPA,4013,KYRSTEN SINEMA
0501 PICADILLY,GREEN,35,MARICOPA,4013,ANGELA GREEN
0501 PICADILLY,REPUBLICAN,674,MARICOPA,4013,MARTHA MCSALLY
0502 PIERCE,DEMOCRAT,833,MARICOPA,4013,KYRSTEN SINEMA
0502 PIERCE,GREEN,21,MARICOPA,4013,ANGELA GREEN
0502 PIERCE,REPUBLICAN,335,MARICOPA,4013,MARTHA MCSALLY
0503 PILGRIM,DEMOCRAT,1486,MARICOPA,4013,KYRSTEN SINEMA
0503 PILGRIM,GREEN,93,MARICOPA,4013,ANGELA GREEN
0503 PILGRIM,REPUBLICAN,1387,MARICOPA,4013,MARTHA MCSALLY
0504 PIMA,DEMOCRAT,1108,MARICOPA,4013,KYRSTEN SINEMA
0504 PIMA,GREEN,34,MARICOPA,4013,ANGELA GREEN
0504 PIMA,REPUBLICAN,877,MARICOPA,4013,MARTHA MCSALLY
0505 PINE VALLEY,DEMOCRAT,1014,MARICOPA,4013,KYRSTEN SINEMA
0505 PINE VALLEY,GREEN,25,MARICOPA,4013,ANGELA GREEN
0505 PINE VALLEY,REPUBLICAN,1325,MARICOPA,4013,MARTHA MCSALLY
0506 PINNACLE PEAK,DEMOCRAT,1713,MARICOPA,4013,KYRSTEN SINEMA
0506 PINNACLE PEAK,GREEN,34,MARICOPA,4013,ANGELA GREEN
0506 PINNACLE PEAK,REPUBLICAN,3559,MARICOPA,4013,MARTHA MCSALLY
0507 PINNACLE WEST,DEMOCRAT,876,MARICOPA,4013,KYRSTEN SINEMA
0507 PINNACLE WEST,GREEN,17,MARICOPA,4013,ANGELA GREEN
0507 PINNACLE WEST,REPUBLICAN,1241,MARICOPA,4013,MARTHA MCSALLY
0508 PINON,DEMOCRAT,1435,MARICOPA,4013,KYRSTEN SINEMA
0508 PINON,GREEN,74,MARICOPA,4013,ANGELA GREEN
0508 PINON,REPUBLICAN,1222,MARICOPA,4013,MARTHA MCSALLY
0509 PINTO,DEMOCRAT,1211,MARICOPA,4013,KYRSTEN SINEMA
0509 PINTO,GREEN,22,MARICOPA,4013,ANGELA GREEN
0509 PINTO,REPUBLICAN,1248,MARICOPA,4013,MARTHA MCSALLY
051,GREEN,36,PIMA,4019,ANGELA GREEN
051,REPUBLICAN,125,PIMA,4019,MARTHA MCSALLY
0510 PIONEER,DEMOCRAT,529,MARICOPA,4013,KYRSTEN SINEMA
0510 PIONEER,GREEN,33,MARICOPA,4013,ANGELA GREEN
0510 PIONEER,REPUBLICAN,668,MARICOPA,4013,MARTHA MCSALLY
0511 POCO BUENO,DEMOCRAT,1041,MARICOPA,4013,KYRSTEN SINEMA
0511 POCO BUENO,GREEN,55,MARICOPA,4013,ANGELA GREEN
0511 POCO BUENO,REPUBLICAN,1227,MARICOPA,4013,MARTHA MCSALLY
0512 POINCIANA,DEMOCRAT,626,MARICOPA,4013,KYRSTEN SINEMA
0512 POINCIANA,GREEN,29,MARICOPA,4013,ANGELA GREEN
0512 POINCIANA,REPUBLICAN,1171,MARICOPA,4013,MARTHA MCSALLY
0513 POINSETTIA,DEMOCRAT,346,MARICOPA,4013,KYRSTEN SINEMA
0513 POINSETTIA,GREEN,16,MARICOPA,4013,ANGELA GREEN
0513 POINSETTIA,REPUBLICAN,362,MARICOPA,4013,MARTHA MCSALLY
0514 PONDEROSA,DEMOCRAT,601,MARICOPA,4013,KYRSTEN SINEMA
0514 PONDEROSA,GREEN,32,MARICOPA,4013,ANGELA GREEN
0514 PONDEROSA,REPUBLICAN,456,MARICOPA,4013,MARTHA MCSALLY
0515 PORT ROYALE,DEMOCRAT,838,MARICOPA,4013,KYRSTEN SINEMA
0515 PORT ROYALE,GREEN,41,MARICOPA,4013,ANGELA GREEN
0515 PORT ROYALE,REPUBLICAN,597,MARICOPA,4013,MARTHA MCSALLY
0516 PORTER,DEMOCRAT,679,MARICOPA,4013,KYRSTEN SINEMA
0516 PORTER,GREEN,66,MARICOPA,4013,ANGELA GREEN
0516 PORTER,REPUBLICAN,824,MARICOPA,4013,MARTHA MCSALLY
0517 PORTOBELLO,DEMOCRAT,1208,MARICOPA,4013,KYRSTEN SINEMA
0517 PORTOBELLO,GREEN,64,MARICOPA,4013,ANGELA GREEN
0517 PORTOBELLO,REPUBLICAN,1591,MARICOPA,4013,MARTHA MCSALLY
0518 POWER RANCH,DEMOCRAT,1444,MARICOPA,4013,KYRSTEN SINEMA
0518 POWER RANCH,GREEN,65,MARICOPA,4013,ANGELA GREEN
0518 POWER RANCH,REPUBLICAN,1825,MARICOPA,4013,MARTHA MCSALLY
0519 PUEBLO,DEMOCRAT,1672,MARICOPA,4013,KYRSTEN SINEMA
0519 PUEBLO,GREEN,62,MARICOPA,4013,ANGELA GREEN
0519 PUEBLO,REPUBLICAN,938,MARICOPA,4013,MARTHA MCSALLY
052,DEMOCRAT,860,PIMA,4019,KYRSTEN SINEMA
052,GREEN,35,PIMA,4019,ANGELA GREEN
052,REPUBLICAN,159,PIMA,4019,MARTHA MCSALLY
0520 PURPLE SAGE,DEMOCRAT,1190,MARICOPA,4013,KYRSTEN SINEMA
0520 PURPLE SAGE,GREEN,70,MARICOPA,4013,ANGELA GREEN
0520 PURPLE SAGE,REPUBLICAN,903,MARICOPA,4013,MARTHA MCSALLY
0521 PYRAMID PEAK,DEMOCRAT,2274,MARICOPA,4013,KYRSTEN SINEMA
0521 PYRAMID PEAK,GREEN,91,MARICOPA,4013,ANGELA GREEN
0521 PYRAMID PEAK,REPUBLICAN,3184,MARICOPA,4013,MARTHA MCSALLY
0522 QUAIL RUN,DEMOCRAT,1808,MARICOPA,4013,KYRSTEN SINEMA
0522 QUAIL RUN,GREEN,59,MARICOPA,4013,ANGELA GREEN
0522 QUAIL RUN,REPUBLICAN,1679,MARICOPA,4013,MARTHA MCSALLY
0523 QUEEN CREEK,DEMOCRAT,673,MARICOPA,4013,KYRSTEN SINEMA
0523 QUEEN CREEK,GREEN,50,MARICOPA,4013,ANGELA GREEN
0523 QUEEN CREEK,REPUBLICAN,1699,MARICOPA,4013,MARTHA MCSALLY
0524 RAINBOW VALLEY,DEMOCRAT,420,MARICOPA,4013,KYRSTEN SINEMA
0524 RAINBOW VALLEY,GREEN,41,MARICOPA,4013,ANGELA GREEN
0524 RAINBOW VALLEY,REPUBLICAN,625,MARICOPA,4013,MARTHA MCSALLY
0525 RANCHO,DEMOCRAT,1764,MARICOPA,4013,KYRSTEN SINEMA
0525 RANCHO,GREEN,45,MARICOPA,4013,ANGELA GREEN
0525 RANCHO,REPUBLICAN,700,MARICOPA,4013,MARTHA MCSALLY
0526 RANCHO MIRAGE,DEMOCRAT,1429,MARICOPA,4013,KYRSTEN SINEMA
0526 RANCHO MIRAGE,GREEN,96,MARICOPA,4013,ANGELA GREEN
0526 RANCHO MIRAGE,REPUBLICAN,1090,MARICOPA,4013,MARTHA MCSALLY
0527 RANCHO PALOMA,DEMOCRAT,812,MARICOPA,4013,KYRSTEN SINEMA
0527 RANCHO PALOMA,GREEN,27,MARICOPA,4013,ANGELA GREEN
0527 RANCHO PALOMA,REPUBLICAN,1359,MARICOPA,4013,MARTHA MCSALLY
0528 READE,DEMOCRAT,611,MARICOPA,4013,KYRSTEN SINEMA
0528 READE,GREEN,34,MARICOPA,4013,ANGELA GREEN
0528 READE,REPUBLICAN,213,MARICOPA,4013,MARTHA MCSALLY
0529 RED MOUNTAIN,DEMOCRAT,1122,MARICOPA,4013,KYRSTEN SINEMA
0529 RED MOUNTAIN,GREEN,39,MARICOPA,4013,ANGELA GREEN
0529 RED MOUNTAIN,REPUBLICAN,1564,MARICOPA,4013,MARTHA MCSALLY
053,DEMOCRAT,1780,PIMA,4019,KYRSTEN SINEMA
053,GREEN,100,PIMA,4019,ANGELA GREEN
053,REPUBLICAN,482,PIMA,4019,MARTHA MCSALLY
0530 REDDEN,DEMOCRAT,822,MARICOPA,4013,KYRSTEN SINEMA
0530 REDDEN,GREEN,25,MARICOPA,4013,ANGELA GREEN
0530 REDDEN,REPUBLICAN,436,MARICOPA,4013,MARTHA MCSALLY
0531 REDWING,DEMOCRAT,1250,MARICOPA,4013,KYRSTEN SINEMA
0531 REDWING,GREEN,33,MARICOPA,4013,ANGELA GREEN
0531 REDWING,REPUBLICAN,903,MARICOPA,4013,MARTHA MCSALLY
0532 REED PARK,DEMOCRAT,496,MARICOPA,4013,KYRSTEN SINEMA
0532 REED PARK,GREEN,27,MARICOPA,4013,ANGELA GREEN
0532 REED PARK,REPUBLICAN,331,MARICOPA,4013,MARTHA MCSALLY
0533 REEMS,DEMOCRAT,1648,MARICOPA,4013,KYRSTEN SINEMA
0533 REEMS,GREEN,83,MARICOPA,4013,ANGELA GREEN
0533 REEMS,REPUBLICAN,1955,MARICOPA,4013,MARTHA MCSALLY
0534 RHODES,DEMOCRAT,493,MARICOPA,4013,KYRSTEN SINEMA
0534 RHODES,GREEN,24,MARICOPA,4013,ANGELA GREEN
0534 RHODES,REPUBLICAN,451,MARICOPA,4013,MARTHA MCSALLY
0535 RIATA,DEMOCRAT,701,MARICOPA,4013,KYRSTEN SINEMA
0535 RIATA,GREEN,34,MARICOPA,4013,ANGELA GREEN
0535 RIATA,REPUBLICAN,752,MARICOPA,4013,MARTHA MCSALLY
0536 RIMROCK,DEMOCRAT,851,MARICOPA,4013,KYRSTEN SINEMA
0536 RIMROCK,GREEN,33,MARICOPA,4013,ANGELA GREEN
0536 RIMROCK,REPUBLICAN,1102,MARICOPA,4013,MARTHA MCSALLY
0537 RIO MONTANA,DEMOCRAT,794,MARICOPA,4013,KYRSTEN SINEMA
0537 RIO MONTANA,GREEN,19,MARICOPA,4013,ANGELA GREEN
0537 RIO MONTANA,REPUBLICAN,1069,MARICOPA,4013,MARTHA MCSALLY
0538 RIO PASEO,DEMOCRAT,876,MARICOPA,4013,KYRSTEN SINEMA
0538 RIO PASEO,GREEN,44,MARICOPA,4013,ANGELA GREEN
0538 RIO PASEO,REPUBLICAN,899,MARICOPA,4013,MARTHA MCSALLY
0539 RIO SALADO,DEMOCRAT,1535,MARICOPA,4013,KYRSTEN SINEMA
0539 RIO SALADO,GREEN,50,MARICOPA,4013,ANGELA GREEN
0539 RIO SALADO,REPUBLICAN,399,MARICOPA,4013,MARTHA MCSALLY
054,DEMOCRAT,1749,PIMA,4019,KYRSTEN SINEMA
054,GREEN,121,PIMA,4019,ANGELA GREEN
054,REPUBLICAN,776,PIMA,4019,MARTHA MCSALLY
0540 RIO VERDE,DEMOCRAT,972,MARICOPA,4013,KYRSTEN SINEMA
0540 RIO VERDE,GREEN,29,MARICOPA,4013,ANGELA GREEN
0540 RIO VERDE,REPUBLICAN,2482,MARICOPA,4013,MARTHA MCSALLY
0541 RITTENHOUSE,DEMOCRAT,1153,MARICOPA,4013,KYRSTEN SINEMA
0541 RITTENHOUSE,GREEN,52,MARICOPA,4013,ANGELA GREEN
0541 RITTENHOUSE,REPUBLICAN,2511,MARICOPA,4013,MARTHA MCSALLY
0542 RIVERSIDE,DEMOCRAT,1254,MARICOPA,4013,KYRSTEN SINEMA
0542 RIVERSIDE,GREEN,54,MARICOPA,4013,ANGELA GREEN
0542 RIVERSIDE,REPUBLICAN,243,MARICOPA,4013,MARTHA MCSALLY
0543 RIVERVIEW,DEMOCRAT,1103,MARICOPA,4013,KYRSTEN SINEMA
